"","age","balance","day","duration","campaign","pdays","previous","y"
"42311",54,0,16,986,1,94,8,"no"
"6353",33,220,27,345,1,-1,0,"no"
"43140",37,255,24,562,2,183,10,"yes"
"42872",55,2037,4,305,2,94,3,"yes"
"21232",54,10,18,195,4,-1,0,"no"
"33582",34,2279,20,138,2,150,4,"no"
"595",55,141,6,262,2,-1,0,"no"
"23233",48,6748,27,162,3,-1,0,"no"
"44704",37,52,6,908,1,185,9,"yes"
"29859",47,274,4,313,2,-1,0,"no"
"37689",33,705,14,112,2,-1,0,"no"
"364",48,126,6,379,2,-1,0,"no"
"43857",36,134,1,36,1,-1,0,"no"
"43301",75,852,15,341,1,-1,0,"no"
"15308",46,238,18,85,2,-1,0,"no"
"41753",21,2488,12,180,1,-1,0,"yes"
"34405",34,156,5,136,5,-1,0,"no"
"32612",54,551,17,251,1,263,2,"no"
"38008",53,6095,14,410,5,-1,0,"no"
"30886",41,367,9,13,5,-1,0,"no"
"37203",26,8,13,167,1,-1,0,"no"
"41092",54,0,14,159,2,106,6,"no"
"23937",55,771,29,98,19,-1,0,"no"
"34716",37,597,5,126,1,-1,0,"no"
"21262",51,193,18,146,5,-1,0,"no"
"35508",31,799,7,556,3,-1,0,"no"
"6912",28,3331,28,229,2,-1,0,"no"
"34060",23,314,30,666,1,-1,0,"no"
"10865",58,73,17,116,1,-1,0,"no"
"13305",36,2309,8,268,2,-1,0,"no"
"18860",48,2262,4,70,1,-1,0,"no"
"916",43,140,7,127,1,-1,0,"no"
"25620",50,816,19,630,1,-1,0,"no"
"22726",33,369,25,143,10,-1,0,"no"
"13764",31,12,10,81,3,-1,0,"no"
"41406",71,653,3,471,1,189,1,"yes"
"23605",43,241,28,79,10,-1,0,"no"
"33156",31,71,20,185,3,336,6,"no"
"10864",39,2910,17,157,5,-1,0,"no"
"29520",48,3,3,69,1,252,4,"no"
"2392",36,-423,13,106,1,-1,0,"no"
"36062",35,356,11,7,5,171,12,"no"
"14265",33,-104,14,231,2,-1,0,"no"
"43493",21,546,17,94,1,-1,0,"no"
"15252",38,1,17,169,7,-1,0,"no"
"14763",29,0,16,186,4,-1,0,"no"
"32737",35,397,17,594,1,-1,0,"yes"
"27759",38,67,28,74,1,239,2,"no"
"45188",32,1168,16,411,1,-1,0,"yes"
"41985",52,1373,27,157,1,-1,0,"no"
"44837",33,-195,20,9,1,-1,0,"no"
"37357",37,2576,13,417,1,-1,0,"no"
"25477",48,-530,19,119,1,-1,0,"no"
"36748",37,42,12,107,3,369,4,"no"
"7743",27,1341,30,254,2,-1,0,"no"
"24578",35,16,17,158,2,-1,0,"no"
"17285",33,90,28,263,2,-1,0,"no"
"21356",47,236,18,263,4,-1,0,"no"
"13378",38,121,9,80,2,-1,0,"no"
"33283",59,196,20,205,1,-1,0,"no"
"20334",32,1208,11,221,3,-1,0,"no"
"4184",31,221,19,145,3,-1,0,"no"
"4898",30,239,21,412,1,-1,0,"yes"
"41708",63,415,7,323,1,-1,0,"no"
"39680",30,1027,27,136,2,114,1,"no"
"1809",26,1326,9,70,1,-1,0,"no"
"9823",36,22856,9,1098,1,-1,0,"no"
"3010",35,441,14,8,1,-1,0,"no"
"20399",32,715,11,159,1,-1,0,"no"
"11665",52,5614,20,177,3,-1,0,"no"
"26685",31,3837,20,340,1,-1,0,"no"
"35477",27,8366,7,458,2,349,1,"no"
"12937",31,1598,7,36,33,-1,0,"no"
"8939",27,0,4,299,2,-1,0,"no"
"43890",34,158,9,190,1,92,9,"yes"
"42678",60,979,15,295,3,347,1,"yes"
"9988",56,1016,9,184,5,-1,0,"no"
"16257",41,0,23,285,3,-1,0,"no"
"17025",33,-300,25,184,1,-1,0,"no"
"13357",56,61,8,75,1,-1,0,"no"
"13388",46,152,9,72,1,-1,0,"no"
"11116",51,67,18,835,1,-1,0,"yes"
"18278",41,3023,31,616,3,-1,0,"no"
"41483",50,6574,8,495,1,92,3,"yes"
"444",24,0,6,278,1,-1,0,"no"
"3567",55,1102,15,126,2,-1,0,"no"
"37511",32,4908,13,491,2,-1,0,"no"
"26943",34,4254,21,714,1,-1,0,"yes"
"6089",50,-157,27,353,3,-1,0,"no"
"11313",37,12130,18,429,13,-1,0,"no"
"28739",58,0,30,540,1,2,2,"no"
"2850",59,259,14,267,2,-1,0,"no"
"28560",37,6,29,163,2,-1,0,"no"
"1082",54,99,7,283,3,-1,0,"no"
"17947",56,68,30,85,3,-1,0,"no"
"11911",52,2206,20,20,18,-1,0,"no"
"8542",27,512,3,220,1,-1,0,"no"
"11172",37,11265,18,417,1,-1,0,"no"
"12137",53,0,20,94,7,-1,0,"no"
"1149",48,268,7,71,4,-1,0,"no"
"36506",34,0,12,34,2,288,12,"no"
"21875",38,124,20,202,2,-1,0,"no"
"22700",46,575,25,129,3,-1,0,"no"
"5866",39,-1026,26,200,2,-1,0,"no"
"45130",46,3308,27,171,1,91,2,"yes"
"8446",43,3862,3,102,1,-1,0,"no"
"28872",26,512,30,206,5,239,3,"no"
"33887",58,1425,30,224,1,-1,0,"yes"
"16530",27,1,23,171,4,-1,0,"no"
"16571",43,-183,24,65,1,-1,0,"no"
"13983",60,763,10,180,3,-1,0,"no"
"39997",30,3340,3,238,3,-1,0,"yes"
"40944",62,10373,12,344,3,-1,0,"no"
"43315",70,3782,16,618,1,-1,0,"no"
"4919",39,774,21,29,1,-1,0,"no"
"8267",33,0,2,32,2,-1,0,"no"
"8287",42,-480,2,351,6,-1,0,"no"
"12914",39,27,7,290,1,-1,0,"no"
"14625",48,729,15,277,1,-1,0,"no"
"20147",45,1410,11,71,2,-1,0,"no"
"35161",53,0,7,263,1,-1,0,"no"
"3471",43,4004,15,190,2,-1,0,"no"
"2766",31,369,14,89,2,-1,0,"no"
"30823",51,2242,9,11,8,-1,0,"no"
"26886",34,19391,20,391,2,-1,0,"no"
"19049",43,187,5,175,1,-1,0,"no"
"15131",35,489,17,109,3,-1,0,"no"
"12584",34,0,3,746,4,-1,0,"no"
"1947",48,244,9,280,1,-1,0,"no"
"42262",43,1854,13,131,2,197,1,"no"
"17495",36,715,28,128,4,-1,0,"no"
"18878",46,1303,4,174,1,-1,0,"no"
"13364",47,125,8,210,2,-1,0,"no"
"129",31,0,5,143,1,-1,0,"no"
"21521",60,3043,19,235,3,-1,0,"no"
"36772",34,210,12,211,2,173,1,"no"
"9396",36,4785,6,250,1,-1,0,"no"
"22612",30,394,22,216,13,-1,0,"no"
"20542",34,-136,12,131,2,-1,0,"no"
"3664",39,186,16,208,3,-1,0,"no"
"21264",46,0,18,74,4,-1,0,"no"
"2622",32,1940,13,299,3,-1,0,"no"
"19365",36,2660,6,252,2,-1,0,"no"
"14667",38,0,15,105,7,-1,0,"no"
"9919",55,2603,9,559,1,-1,0,"no"
"17355",25,157,28,33,31,-1,0,"no"
"44908",31,385,29,242,2,491,4,"no"
"9592",23,150,6,66,5,-1,0,"no"
"39859",36,851,2,368,2,-1,0,"no"
"23418",50,238,27,968,5,-1,0,"no"
"12339",22,-295,26,150,2,-1,0,"no"
"41717",63,0,7,73,2,-1,0,"no"
"41804",60,1167,14,79,2,-1,0,"no"
"4159",41,197,19,112,1,-1,0,"no"
"44287",45,0,26,768,2,91,5,"no"
"4487",27,-291,20,66,2,-1,0,"no"
"17197",59,0,28,20,4,-1,0,"no"
"35940",52,1705,8,334,3,-1,0,"no"
"35666",57,68,8,65,2,-1,0,"no"
"32209",29,1232,16,258,1,316,2,"no"
"39775",33,1323,1,327,1,-1,0,"yes"
"42572",38,11303,28,473,2,216,2,"yes"
"7576",51,267,30,56,1,-1,0,"no"
"25457",33,2744,19,103,1,-1,0,"no"
"33280",41,1522,20,377,1,341,2,"no"
"2141",46,997,12,398,1,-1,0,"no"
"27407",32,118,21,383,4,176,10,"no"
"20229",57,2785,11,610,4,-1,0,"yes"
"21440",34,0,18,374,16,-1,0,"no"
"3225",51,1330,15,415,8,-1,0,"no"
"29000",32,1852,2,175,2,-1,0,"no"
"22095",33,213,21,152,2,-1,0,"no"
"44685",22,249,5,11,1,-1,0,"no"
"22743",59,-546,25,1152,6,-1,0,"yes"
"21992",32,7743,20,358,3,-1,0,"no"
"36740",44,492,12,56,1,361,2,"no"
"40249",54,21,15,439,1,-1,0,"no"
"11546",44,1669,19,64,2,-1,0,"no"
"8103",35,0,2,184,1,-1,0,"no"
"12327",48,341,26,251,3,-1,0,"no"
"29078",36,210,2,65,1,-1,0,"no"
"32913",29,3432,17,139,2,-1,0,"no"
"25310",40,1411,18,93,3,-1,0,"no"
"33659",33,2202,20,372,2,-1,0,"no"
"26866",44,4580,20,192,2,189,2,"no"
"33076",35,329,20,19,7,-1,0,"no"
"18954",47,1449,4,322,1,-1,0,"no"
"7549",33,-338,30,91,9,-1,0,"no"
"27165",50,19447,21,166,1,-1,0,"no"
"15608",32,1806,21,126,4,-1,0,"no"
"15998",48,-379,22,599,2,-1,0,"no"
"23542",31,23,28,110,2,-1,0,"no"
"17654",55,529,29,137,2,-1,0,"no"
"6313",24,2984,27,935,1,-1,0,"yes"
"9705",39,75,6,26,1,-1,0,"no"
"4726",38,526,20,919,2,-1,0,"no"
"21167",46,0,14,135,8,-1,0,"no"
"15027",36,-633,17,106,1,-1,0,"no"
"1504",31,948,8,91,2,-1,0,"no"
"27635",42,484,21,321,3,127,3,"no"
"25327",50,1477,18,283,2,-1,0,"no"
"18442",43,685,31,94,2,-1,0,"no"
"36828",49,1598,12,76,2,348,1,"no"
"11907",42,494,20,154,2,-1,0,"no"
"24869",34,786,18,250,1,-1,0,"no"
"31823",46,4726,8,405,1,-1,0,"no"
"37833",35,221,14,150,1,360,1,"no"
"6984",51,-461,28,33,2,-1,0,"no"
"21814",49,314,20,30,2,-1,0,"no"
"15950",37,-59,22,70,1,-1,0,"no"
"44611",63,0,31,253,5,-1,0,"yes"
"9329",36,1328,6,82,4,-1,0,"no"
"23536",49,0,28,173,2,-1,0,"no"
"23158",41,1757,26,515,13,-1,0,"no"
"6856",33,529,28,198,3,-1,0,"no"
"38889",24,258,18,248,1,-1,0,"no"
"42116",51,580,2,117,5,-1,0,"no"
"29498",34,-75,3,151,1,-1,0,"no"
"9061",42,1007,5,139,1,-1,0,"no"
"39115",36,165,18,182,2,-1,0,"no"
"30307",28,462,5,410,1,-1,0,"no"
"18438",55,77,31,463,6,-1,0,"yes"
"36006",38,1612,8,423,1,-1,0,"yes"
"10063",44,13893,11,29,2,-1,0,"no"
"22281",35,4144,21,310,3,-1,0,"no"
"36036",53,72,11,22,1,-1,0,"no"
"33654",47,1265,20,250,2,-1,0,"no"
"3141",29,416,14,1118,2,-1,0,"no"
"37955",29,64,14,444,2,366,3,"no"
"10958",35,53,17,495,2,-1,0,"no"
"14701",28,317,15,673,2,-1,0,"no"
"29880",42,30,4,98,1,266,3,"no"
"11282",52,0,18,636,12,-1,0,"no"
"33895",47,1230,30,412,1,169,1,"yes"
"31519",48,0,2,146,1,267,1,"no"
"42347",24,1033,24,283,1,-1,0,"no"
"41530",28,261,9,259,2,98,4,"yes"
"3879",57,-524,16,199,4,-1,0,"no"
"16412",42,1331,23,698,2,-1,0,"no"
"29208",33,5437,2,78,1,-1,0,"no"
"23248",32,2204,27,123,4,-1,0,"no"
"42979",58,589,10,511,3,183,6,"yes"
"34390",29,3317,4,640,7,-1,0,"yes"
"33303",34,965,20,372,2,332,2,"no"
"13020",49,4140,7,205,4,-1,0,"no"
"14409",41,-1,14,140,2,-1,0,"no"
"37673",44,275,14,7,5,367,4,"no"
"39030",33,90,18,114,2,-1,0,"no"
"14100",41,1499,11,59,2,-1,0,"no"
"35919",36,251,8,91,4,-1,0,"no"
"37175",34,2131,13,53,1,-1,0,"no"
"24119",34,1866,4,95,1,-1,0,"no"
"37977",38,1731,14,162,2,350,4,"no"
"9150",48,0,5,107,1,-1,0,"no"
"24501",45,3150,17,101,2,-1,0,"no"
"26305",50,1545,20,25,1,-1,0,"no"
"3352",59,7475,15,587,1,-1,0,"no"
"22578",30,0,22,121,2,-1,0,"no"
"13751",38,15,10,121,1,-1,0,"no"
"14232",29,10,14,246,2,-1,0,"no"
"30060",54,688,4,379,2,-1,0,"no"
"29557",37,1116,3,18,6,201,7,"no"
"2227",50,424,12,72,2,-1,0,"no"
"34461",47,3363,5,382,1,-1,0,"no"
"45036",47,3676,18,567,1,95,3,"yes"
"3760",50,556,16,130,2,-1,0,"no"
"20577",55,134,12,1650,16,-1,0,"no"
"10162",43,57,11,46,1,-1,0,"no"
"5555",35,91,23,185,4,-1,0,"no"
"14618",45,0,15,372,4,-1,0,"no"
"21848",30,1,20,88,2,-1,0,"no"
"17620",58,3,29,55,16,-1,0,"no"
"6297",29,975,27,265,2,-1,0,"no"
"27927",50,1349,28,326,1,-1,0,"no"
"24822",48,6376,18,56,4,-1,0,"no"
"23962",56,665,29,25,12,-1,0,"no"
"21928",32,20,20,210,2,-1,0,"no"
"36521",40,768,12,138,3,-1,0,"no"
"22054",59,-23,20,195,7,-1,0,"no"
"19247",40,3812,6,58,4,-1,0,"no"
"12222",56,5769,20,15,3,-1,0,"no"
"7751",46,49,30,96,3,-1,0,"no"
"27512",41,2125,21,285,3,116,4,"no"
"32866",34,879,17,712,1,344,1,"yes"
"39792",49,1684,1,412,2,-1,0,"yes"
"38335",23,-295,15,411,1,323,2,"no"
"15065",56,0,17,82,1,-1,0,"no"
"40131",57,1227,5,232,1,-1,0,"yes"
"20049",51,257,8,453,4,-1,0,"no"
"30726",26,521,6,123,3,-1,0,"no"
"30625",29,269,6,40,1,-1,0,"no"
"5898",39,501,26,289,1,-1,0,"no"
"15261",34,151,17,546,6,-1,0,"no"
"43580",41,0,29,882,1,181,3,"yes"
"34131",46,3914,30,247,1,-1,0,"no"
"1964",39,126,9,211,2,-1,0,"no"
"1225",38,65,8,56,1,-1,0,"no"
"41720",70,3104,7,88,1,-1,0,"no"
"36981",28,-302,13,152,4,366,3,"no"
"24278",58,2764,17,235,1,-1,0,"no"
"29560",32,-515,3,19,6,-1,0,"no"
"28089",29,317,28,229,2,-1,0,"no"
"10560",29,5894,16,223,2,-1,0,"no"
"8662",34,90,3,77,8,-1,0,"no"
"37066",39,276,13,628,1,-1,0,"no"
"6311",33,-159,27,332,1,-1,0,"no"
"16799",53,290,24,303,3,-1,0,"no"
"25598",35,1340,19,169,1,-1,0,"no"
"30807",34,0,6,787,3,9,1,"yes"
"7591",38,226,30,762,3,-1,0,"yes"
"33149",46,168,20,255,1,336,4,"no"
"43532",43,11115,23,291,1,182,3,"yes"
"42533",32,131,21,322,1,189,1,"yes"
"24962",35,222,18,233,1,190,6,"no"
"20421",56,-113,12,614,2,-1,0,"no"
"32903",33,-124,17,150,2,325,1,"no"
"40369",73,448,22,68,1,90,1,"no"
"28507",40,732,29,148,2,-1,0,"no"
"25782",48,-202,19,565,1,112,4,"no"
"12583",42,506,3,277,2,-1,0,"no"
"2595",26,8206,13,213,2,-1,0,"no"
"27313",39,529,21,673,1,-1,0,"no"
"33600",50,2420,20,102,6,235,13,"no"
"7880",52,2439,30,212,3,-1,0,"no"
"30591",32,1518,6,35,3,-1,0,"no"
"28857",39,1585,30,82,2,-1,0,"no"
"24437",45,0,17,102,1,-1,0,"no"
"20327",32,1100,11,67,1,-1,0,"no"
"9865",55,229,9,175,3,-1,0,"no"
"31029",30,302,11,528,3,-1,0,"yes"
"1192",41,-413,8,170,2,-1,0,"no"
"21540",44,54,19,199,2,-1,0,"no"
"13365",49,884,8,201,3,-1,0,"no"
"13416",52,3440,9,194,1,-1,0,"no"
"41517",81,519,9,488,1,-1,0,"no"
"5829",31,-274,26,283,1,-1,0,"no"
"41579",34,262,15,89,2,106,1,"yes"
"12662",27,126,4,436,4,-1,0,"no"
"4637",31,213,20,74,2,-1,0,"no"
"15401",30,4145,18,302,1,-1,0,"no"
"7264",36,1466,29,441,1,-1,0,"no"
"40654",61,175,5,270,2,-1,0,"yes"
"32685",45,271,17,245,1,343,1,"no"
"16049",52,269,22,86,1,-1,0,"no"
"4647",34,1183,20,438,2,-1,0,"no"
"20780",50,36,13,104,10,-1,0,"no"
"41984",55,865,27,96,1,111,3,"no"
"13427",44,266,9,72,1,-1,0,"no"
"25224",48,1042,18,129,2,-1,0,"no"
"31712",53,2531,7,413,1,-1,0,"no"
"40390",80,3669,30,166,1,-1,0,"no"
"14718",50,2629,15,59,4,-1,0,"no"
"22196",52,17,21,97,4,-1,0,"no"
"39177",54,451,18,42,4,280,5,"no"
"10224",36,219,11,47,7,-1,0,"no"
"9254",55,0,5,353,2,-1,0,"no"
"37953",36,886,14,362,6,-1,0,"no"
"4071",38,497,19,88,5,-1,0,"no"
"5165",25,-61,21,203,2,-1,0,"no"
"31227",44,250,2,382,2,-1,0,"yes"
"26719",36,3649,20,399,2,156,2,"no"
"18045",44,1305,30,72,4,-1,0,"no"
"38810",31,11,18,17,7,350,9,"no"
"29672",54,1460,3,341,3,202,7,"no"
"3870",27,-98,16,344,2,-1,0,"no"
"23120",31,734,26,195,9,-1,0,"no"
"35884",52,337,8,247,1,261,4,"no"
"22298",33,255,21,247,3,-1,0,"no"
"37148",49,119,13,78,1,-1,0,"no"
"34127",47,2173,30,189,3,344,5,"no"
"8170",52,185,2,124,3,-1,0,"no"
"21339",40,2935,18,192,2,-1,0,"no"
"7299",51,-413,29,331,4,-1,0,"no"
"14972",48,151,16,191,1,-1,0,"no"
"21303",32,1117,18,219,4,-1,0,"no"
"35509",35,0,7,262,2,-1,0,"no"
"29600",32,1215,3,211,2,-1,0,"no"
"1247",35,2151,8,294,1,-1,0,"no"
"43869",30,1165,4,204,2,183,3,"yes"
"30504",32,315,5,280,2,-1,0,"no"
"37928",42,11177,14,229,6,373,1,"no"
"33434",32,299,20,177,2,348,2,"no"
"9548",50,3503,6,103,2,-1,0,"no"
"18987",58,9683,4,857,2,-1,0,"no"
"38882",26,251,18,12,5,-1,0,"no"
"38534",34,2360,15,137,2,176,1,"no"
"18019",45,321,30,918,4,-1,0,"no"
"3272",46,523,15,504,3,-1,0,"no"
"25609",31,1570,19,133,2,180,1,"no"
"5678",50,683,26,129,3,-1,0,"no"
"34772",24,1857,6,473,4,-1,0,"no"
"40475",47,4879,6,96,3,340,3,"no"
"15341",43,704,18,116,1,-1,0,"no"
"8621",43,3131,3,441,3,-1,0,"no"
"30372",49,217,5,537,2,196,4,"no"
"21619",42,248,19,163,4,-1,0,"no"
"36209",35,189,11,95,1,-1,0,"no"
"42966",34,2374,9,243,2,92,3,"yes"
"18058",50,1011,30,340,2,-1,0,"no"
"26466",36,0,20,139,1,-1,0,"no"
"41744",27,3415,9,266,3,184,1,"yes"
"7559",55,3629,30,87,1,-1,0,"no"
"32750",38,2273,17,222,1,-1,0,"no"
"32370",36,4788,16,241,2,317,1,"no"
"43533",73,796,23,888,1,182,3,"yes"
"27537",43,738,21,585,4,191,4,"no"
"5338",31,0,23,391,1,-1,0,"no"
"11655",41,143,20,141,4,-1,0,"no"
"7506",51,3087,29,86,4,-1,0,"no"
"13514",35,2361,9,90,10,-1,0,"no"
"43421",32,1088,6,317,1,363,2,"yes"
"16843",28,497,24,1602,6,-1,0,"yes"
"22713",33,-2,25,147,6,-1,0,"no"
"3349",44,-22,15,37,1,-1,0,"no"
"7893",40,3693,30,57,10,-1,0,"no"
"253",34,0,5,142,1,-1,0,"no"
"1129",36,-79,7,159,3,-1,0,"no"
"33490",40,481,20,228,3,347,1,"no"
"43202",66,3701,3,834,1,-1,0,"yes"
"8549",48,3778,3,46,6,-1,0,"no"
"30789",46,122,6,1047,2,1,7,"no"
"4685",38,173,20,130,2,-1,0,"no"
"3212",47,107,15,246,1,-1,0,"no"
"1498",47,205,8,128,2,-1,0,"no"
"38631",24,290,15,80,3,368,4,"no"
"36467",32,473,11,72,2,361,1,"no"
"40157",59,0,5,153,1,-1,0,"no"
"4298",47,1851,19,140,2,-1,0,"no"
"5534",35,839,23,50,3,-1,0,"no"
"40999",33,227,13,477,2,-1,0,"yes"
"25277",34,932,18,148,2,132,1,"no"
"39110",45,382,18,182,1,-1,0,"no"
"40268",56,-1206,15,382,2,-1,0,"yes"
"25375",50,2910,18,364,2,-1,0,"no"
"2723",45,2429,13,171,2,-1,0,"no"
"21807",42,439,20,143,2,-1,0,"no"
"11018",49,788,17,162,7,-1,0,"no"
"9469",52,4793,6,176,2,-1,0,"no"
"10047",43,-191,11,76,3,-1,0,"no"
"36318",35,-367,11,77,1,350,1,"no"
"4767",32,157,20,315,1,-1,0,"no"
"45131",33,5083,27,161,1,96,2,"no"
"29466",28,59,3,330,3,190,6,"no"
"26429",31,54,20,775,1,-1,0,"no"
"1536",48,2642,8,330,3,-1,0,"no"
"12600",31,223,4,49,1,-1,0,"no"
"32712",30,2017,17,108,5,-1,0,"no"
"11690",32,1873,20,23,24,-1,0,"no"
"27184",33,2456,21,552,3,127,1,"no"
"39926",28,4987,2,924,2,113,21,"yes"
"25724",30,-181,19,621,2,-1,0,"no"
"36083",32,1094,11,207,7,-1,0,"no"
"22484",58,701,22,137,4,-1,0,"no"
"27096",52,230,21,89,4,-1,0,"no"
"9793",39,633,9,233,1,-1,0,"no"
"16179",31,322,22,249,3,-1,0,"no"
"3020",43,1311,14,746,1,-1,0,"no"
"22667",59,6271,25,102,5,-1,0,"no"
"32838",30,2025,17,140,1,-1,0,"no"
"34242",33,557,4,367,1,-1,0,"yes"
"8242",35,257,2,518,1,-1,0,"no"
"4650",34,2700,20,446,2,-1,0,"no"
"30480",48,426,5,153,2,177,2,"no"
"22730",58,0,25,176,5,-1,0,"no"
"5582",32,506,23,188,6,-1,0,"no"
"35857",40,287,8,69,1,298,3,"no"
"5367",32,-6,23,881,2,-1,0,"no"
"34466",32,112,5,118,1,-1,0,"no"
"9769",45,4289,9,400,1,-1,0,"no"
"27914",45,299,28,368,1,-1,0,"no"
"807",47,222,7,68,1,-1,0,"no"
"13750",34,0,10,129,1,-1,0,"no"
"16234",49,702,23,194,1,-1,0,"no"
"44333",35,154,29,200,4,181,2,"yes"
"28958",38,20,2,147,1,-1,0,"no"
"23347",41,852,27,157,10,-1,0,"no"
"37213",36,1993,13,174,1,359,2,"no"
"20596",59,7586,12,632,6,-1,0,"no"
"2799",40,30,14,168,3,-1,0,"no"
"8257",29,2998,2,479,3,-1,0,"no"
"17981",45,3,30,154,2,-1,0,"no"
"44532",35,1454,12,323,1,182,4,"yes"
"32110",51,726,15,87,2,-1,0,"no"
"30851",32,183,9,308,4,208,3,"no"
"43033",38,775,12,1835,3,182,2,"yes"
"16554",39,0,24,21,21,-1,0,"no"
"23004",34,94,26,541,2,-1,0,"no"
"6290",47,-407,27,46,1,-1,0,"no"
"45075",48,50,21,419,1,-1,0,"yes"
"30310",33,10600,5,202,1,267,2,"no"
"12837",30,40,7,174,1,-1,0,"no"
"31291",37,1316,10,350,2,112,3,"yes"
"24617",38,0,17,78,2,193,2,"no"
"2409",20,-103,13,180,1,-1,0,"no"
"30333",28,1364,5,75,2,-1,0,"no"
"17909",45,1201,30,652,2,-1,0,"no"
"22329",34,260,22,142,2,-1,0,"no"
"4389",32,5306,20,201,1,-1,0,"no"
"36458",50,0,11,503,3,339,2,"no"
"38414",26,212,15,144,2,352,1,"no"
"32278",39,-17,16,316,1,146,4,"no"
"16129",44,722,22,269,2,-1,0,"no"
"40562",79,4738,9,151,5,-1,0,"no"
"35284",39,-271,7,406,1,-1,0,"no"
"370",23,157,6,54,1,-1,0,"no"
"21894",34,1194,20,219,2,-1,0,"no"
"13177",26,8303,8,143,2,-1,0,"no"
"8141",26,539,2,599,2,-1,0,"no"
"16404",33,4443,23,25,6,-1,0,"no"
"43104",80,0,23,639,1,189,1,"yes"
"16870",38,21,25,65,4,-1,0,"no"
"34556",48,-513,5,54,4,362,1,"no"
"5103",36,20,21,87,14,-1,0,"no"
"14602",46,1590,15,59,2,-1,0,"no"
"40972",44,14,13,234,1,-1,0,"yes"
"34755",34,22,6,197,1,-1,0,"no"
"17641",33,338,29,105,4,-1,0,"no"
"35449",31,0,7,45,1,22,2,"no"
"43626",32,390,5,100,1,243,1,"no"
"10256",31,30,11,172,14,-1,0,"no"
"24057",30,239,20,73,1,-1,0,"no"
"4454",39,0,20,793,2,-1,0,"no"
"30314",26,598,5,401,2,272,1,"no"
"12235",47,0,20,51,2,-1,0,"no"
"2460",26,-204,13,609,2,-1,0,"no"
"38458",33,2411,15,360,1,-1,0,"no"
"18720",31,-547,31,101,10,-1,0,"no"
"14022",44,756,11,122,2,-1,0,"no"
"7080",43,11269,29,92,1,-1,0,"no"
"18559",40,87,31,247,4,-1,0,"no"
"34817",35,-101,6,128,1,-1,0,"no"
"25420",36,205,18,176,4,-1,0,"no"
"16569",37,0,24,101,1,-1,0,"no"
"37521",52,3332,13,182,4,-1,0,"no"
"14787",54,2761,16,771,1,-1,0,"no"
"22349",49,27,22,57,2,-1,0,"no"
"38649",57,32,15,476,3,-1,0,"no"
"38502",24,833,15,956,1,-1,0,"yes"
"45060",43,2450,20,124,1,-1,0,"no"
"8947",24,933,4,122,1,-1,0,"no"
"1466",37,121,8,617,2,-1,0,"no"
"39707",25,222,27,114,1,-1,0,"no"
"21213",52,576,18,762,3,-1,0,"yes"
"44150",33,1962,13,363,1,181,1,"yes"
"7707",45,820,30,145,2,-1,0,"no"
"22958",47,32,26,137,2,-1,0,"no"
"22534",59,1575,22,1241,11,-1,0,"yes"
"38974",34,121,18,57,6,-1,0,"no"
"12819",51,3003,7,149,3,-1,0,"no"
"40049",46,15,3,218,5,-1,0,"no"
"2050",56,172,12,289,5,-1,0,"no"
"10755",36,0,17,222,3,-1,0,"no"
"40820",37,789,11,93,1,190,2,"no"
"22657",58,0,25,540,4,-1,0,"no"
"26470",51,56,20,71,2,-1,0,"no"
"423",39,113,6,342,1,-1,0,"no"
"6531",30,-932,27,349,3,-1,0,"no"
"8047",32,56,2,389,1,-1,0,"no"
"3758",33,2,16,165,1,-1,0,"no"
"14792",37,8,16,46,1,-1,0,"no"
"13491",48,-205,9,112,1,-1,0,"no"
"29485",43,177,3,124,1,-1,0,"no"
"10557",59,969,16,270,1,-1,0,"no"
"18157",55,2489,30,207,1,-1,0,"no"
"1305",38,904,8,475,1,-1,0,"no"
"30068",49,0,4,279,3,-1,0,"no"
"4143",38,36,19,143,1,-1,0,"no"
"35693",39,1965,8,247,1,-1,0,"no"
"21029",36,867,14,159,2,-1,0,"no"
"3629",35,1455,15,70,6,-1,0,"no"
"15319",32,454,18,978,1,-1,0,"yes"
"30534",34,1228,5,263,8,-1,0,"yes"
"37233",32,3,13,568,1,-1,0,"yes"
"37710",55,366,14,161,1,364,1,"no"
"14750",43,326,15,87,8,-1,0,"no"
"7730",52,321,30,141,4,-1,0,"no"
"29426",33,0,3,624,1,-1,0,"no"
"1052",41,-15,7,169,2,-1,0,"no"
"25378",30,1185,18,342,2,120,4,"no"
"35186",31,874,7,98,1,170,2,"no"
"7874",35,1,30,66,4,-1,0,"no"
"40015",44,423,3,136,6,83,5,"no"
"2056",51,7816,12,76,2,-1,0,"no"
"11294",41,1245,18,140,3,-1,0,"no"
"13502",39,416,9,427,1,-1,0,"no"
"3722",45,109,16,122,1,-1,0,"no"
"40710",32,4041,7,325,1,99,2,"no"
"35511",23,66,7,1391,2,-1,0,"yes"
"17204",27,72,28,131,7,-1,0,"no"
"4746",38,565,20,153,2,-1,0,"no"
"39424",36,953,22,169,1,94,2,"no"
"44183",56,813,14,71,1,-1,0,"no"
"1098",46,40,7,591,3,-1,0,"no"
"44730",34,2240,8,220,2,184,3,"yes"
"23693",34,1863,28,143,1,-1,0,"no"
"38665",40,269,15,11,8,-1,0,"no"
"11641",50,0,20,179,2,-1,0,"no"
"5897",37,-498,26,175,1,-1,0,"no"
