"","age","balance","day","duration","campaign","pdays","previous","y"
"42402",27,-46,3,97,3,199,8,"no"
"10511",36,-255,16,187,2,-1,0,"no"
"1569",52,-17,8,37,3,-1,0,"no"
"41892",57,8,19,270,2,-1,0,"no"
"37624",38,934,14,715,1,-1,0,"yes"
"35741",36,0,8,113,1,-1,0,"no"
"24833",39,2165,18,213,1,-1,0,"no"
"13153",44,26,8,190,1,-1,0,"no"
"7732",29,-443,30,238,3,-1,0,"no"
"34413",38,859,5,35,6,-1,0,"no"
"18235",33,89,30,61,4,-1,0,"no"
"1960",43,-178,9,191,2,-1,0,"no"
"1038",60,1310,7,152,2,-1,0,"no"
"26831",41,650,20,2420,3,-1,0,"yes"
"42208",32,2134,10,98,2,-1,0,"no"
"3946",49,259,16,283,2,-1,0,"no"
"37424",37,-308,13,168,4,310,11,"no"
"22076",47,644,21,169,13,-1,0,"no"
"44647",22,361,1,232,1,86,6,"no"
"42748",71,353,27,208,1,93,2,"no"
"15337",36,1584,18,178,1,-1,0,"no"
"42098",20,0,2,69,4,182,4,"no"
"13235",52,380,8,58,1,-1,0,"no"
"18240",35,-1322,30,105,11,-1,0,"no"
"37969",30,664,14,57,1,-1,0,"no"
"5797",55,-473,26,233,1,-1,0,"no"
"20249",60,172,11,247,4,-1,0,"no"
"26549",42,7704,20,153,3,-1,0,"no"
"44750",24,139,9,430,4,-1,0,"yes"
"23195",54,656,27,105,6,-1,0,"no"
"44911",61,11,29,232,1,92,3,"yes"
"16745",58,5567,24,1869,1,-1,0,"no"
"24855",46,7378,18,466,1,-1,0,"no"
"42285",74,0,13,332,2,92,2,"no"
"15434",49,169,18,141,1,-1,0,"no"
"39142",44,429,18,35,3,349,32,"no"
"28543",48,657,29,251,2,-1,0,"no"
"26287",49,8545,20,175,1,-1,0,"no"
"23072",35,79,26,12,16,-1,0,"no"
"21955",31,156,20,77,2,-1,0,"no"
"38667",34,-297,15,92,4,353,3,"no"
"25778",53,2818,19,131,1,126,7,"no"
"44287",45,0,26,768,2,91,5,"no"
"17044",54,3304,25,90,7,-1,0,"no"
"18975",60,-284,4,67,8,-1,0,"no"
"18744",43,642,31,644,2,-1,0,"no"
"5751",34,2064,26,165,2,-1,0,"no"
"6468",41,725,27,87,3,-1,0,"no"
"12131",50,278,20,250,3,-1,0,"no"
"35509",35,0,7,262,2,-1,0,"no"
"35528",43,1255,7,300,2,-1,0,"no"
"28569",31,15,29,190,2,-1,0,"no"
"23339",44,2541,27,138,3,-1,0,"no"
"26522",47,5041,20,184,1,-1,0,"no"
"3455",44,4580,15,911,2,-1,0,"yes"
"35663",39,3518,8,440,1,-1,0,"no"
"35575",52,0,7,541,3,343,5,"no"
"14496",38,-295,14,356,3,-1,0,"no"
"1984",32,-89,9,389,2,-1,0,"no"
"38292",31,360,15,332,1,297,2,"no"
"20897",30,309,13,99,1,-1,0,"no"
"5574",39,-288,23,151,9,-1,0,"no"
"39421",46,533,22,71,1,-1,0,"no"
"8486",49,-581,3,123,5,-1,0,"no"
"10340",57,657,12,344,1,-1,0,"no"
"26233",36,270,20,884,2,-1,0,"no"
"4832",28,135,21,195,1,-1,0,"no"
"33214",36,-53,20,9,5,322,8,"no"
"710",33,372,6,132,2,-1,0,"no"
"33158",41,1334,20,234,5,-1,0,"no"
"38837",34,464,18,173,1,299,2,"no"
"41066",37,444,14,137,1,102,5,"yes"
"19040",46,648,5,281,1,-1,0,"no"
"33144",56,283,20,89,3,341,2,"no"
"16130",44,440,22,249,21,-1,0,"no"
"4034",56,22,16,103,7,-1,0,"no"
"4023",38,-326,16,237,3,-1,0,"no"
"10852",45,530,17,705,1,-1,0,"no"
"13662",32,-17,9,85,5,-1,0,"no"
"43155",74,1413,25,385,2,-1,0,"yes"
"19302",34,265,6,329,2,-1,0,"no"
"7205",39,1749,29,46,1,-1,0,"no"
"30505",38,333,5,606,2,202,1,"no"
"25536",31,1186,19,174,1,180,1,"no"
"10751",46,538,17,118,3,-1,0,"no"
"18066",36,1328,30,69,9,-1,0,"no"
"30983",41,5608,9,64,2,-1,0,"no"
"34269",50,346,4,76,2,87,1,"no"
"12698",47,25,7,142,3,-1,0,"no"
"43352",46,5993,25,151,1,184,2,"no"
"38854",24,-92,18,245,1,-1,0,"no"
"44606",23,377,28,7,1,-1,0,"no"
"15475",43,62,18,96,3,-1,0,"no"
"9734",53,16,9,100,1,-1,0,"no"
"43353",62,3371,25,187,1,178,2,"yes"
"14609",36,854,15,503,6,-1,0,"no"
"24901",51,146,18,150,2,126,3,"no"
"25760",39,6012,19,140,1,119,2,"no"
"14972",48,151,16,191,1,-1,0,"no"
"5348",36,222,23,188,1,-1,0,"no"
"28643",46,-154,29,150,2,247,2,"no"
"23149",40,0,26,58,7,-1,0,"no"
"26706",37,33,20,106,2,167,1,"no"
"25499",35,0,19,305,4,-1,0,"no"
"1354",40,968,8,213,1,-1,0,"no"
"1869",27,527,9,118,1,-1,0,"no"
"25172",34,10031,18,65,2,-1,0,"no"
"38035",36,994,14,154,2,356,8,"no"
"16199",27,148,22,203,1,-1,0,"no"
"13304",47,-107,8,236,2,-1,0,"no"
"40997",29,30,13,83,1,105,1,"no"
"38468",48,244,15,54,5,-1,0,"no"
"36676",47,-337,12,366,1,-1,0,"no"
"37883",33,1145,14,92,3,-1,0,"no"
"44931",34,239,5,6,1,-1,0,"no"
"22846",33,130,25,121,8,-1,0,"no"
"14036",26,-759,11,191,1,-1,0,"no"
"39064",42,35,18,163,1,-1,0,"no"
"7693",51,2632,30,137,1,-1,0,"no"
"36762",41,552,12,463,1,-1,0,"no"
"25940",36,536,19,520,1,-1,0,"no"
"11773",44,179,20,75,3,-1,0,"no"
"19793",32,1388,8,161,6,-1,0,"no"
"43238",51,2635,8,209,2,188,3,"no"
"16285",35,505,23,142,1,-1,0,"no"
"31965",39,0,13,1006,2,-1,0,"yes"
"22992",31,218,26,267,4,-1,0,"no"
"34252",48,428,4,347,2,167,2,"no"
"24627",48,-478,17,87,5,167,6,"no"
"34539",27,376,5,273,1,-1,0,"no"
"21158",42,0,14,277,4,-1,0,"no"
"18683",33,-923,31,237,9,-1,0,"no"
"8681",53,43,3,70,6,-1,0,"no"
"12377",55,2,27,392,4,-1,0,"no"
"25458",37,156,19,366,3,-1,0,"yes"
"15404",51,0,18,439,3,-1,0,"no"
"10924",60,352,17,81,2,-1,0,"no"
"16135",44,318,22,287,2,-1,0,"no"
"43078",48,0,19,204,4,182,1,"yes"
"18562",39,532,31,786,2,-1,0,"no"
"9597",36,254,6,161,3,-1,0,"no"
"15307",46,0,18,115,1,-1,0,"no"
"780",42,445,7,202,2,-1,0,"no"
"17911",36,318,30,295,2,-1,0,"no"
"32659",44,887,17,519,1,14,2,"no"
"33578",30,275,20,52,2,-1,0,"no"
"26098",41,3123,19,291,2,-1,0,"no"
"2832",39,517,14,1328,1,-1,0,"yes"
"28541",35,1836,29,623,2,-1,0,"no"
"20065",34,1433,8,170,3,-1,0,"no"
"19863",37,3288,8,124,2,-1,0,"no"
"10383",38,309,12,160,2,-1,0,"no"
"11655",41,143,20,141,4,-1,0,"no"
"86",51,173,5,529,2,-1,0,"no"
"13515",29,0,9,426,3,-1,0,"yes"
"22960",56,0,26,102,2,-1,0,"no"
"29419",26,2803,3,11,7,-1,0,"no"
"27521",34,714,21,122,3,193,4,"no"
"18325",37,703,31,92,2,-1,0,"no"
"1367",51,0,8,384,1,-1,0,"no"
"20227",43,7876,11,209,2,-1,0,"no"
"20069",30,58,8,116,2,-1,0,"no"
"30688",28,517,6,91,3,213,1,"no"
"31487",52,1256,1,498,3,-1,0,"no"
"30822",33,594,9,21,5,-1,0,"no"
"37594",36,3988,14,141,1,-1,0,"no"
"37944",32,-575,14,24,6,346,9,"no"
"23649",33,1530,28,88,25,-1,0,"no"
"20981",36,3,14,250,2,-1,0,"no"
"20640",30,9634,12,781,5,-1,0,"no"
"32760",37,3154,17,404,1,305,3,"yes"
"24753",36,4324,18,139,4,127,4,"no"
"33081",22,3982,20,206,1,-1,0,"yes"
"31247",28,126,3,229,1,-1,0,"no"
"2093",35,243,12,102,3,-1,0,"no"
"8249",39,-295,2,288,1,-1,0,"no"
"15313",30,459,18,494,1,-1,0,"yes"
"5222",37,363,23,110,3,-1,0,"no"
"19134",37,0,5,409,1,-1,0,"no"
"13627",45,0,9,74,1,-1,0,"no"
"13960",30,91,10,363,2,-1,0,"no"
"27462",53,13901,21,59,1,-1,0,"no"
"22156",33,15,21,97,2,-1,0,"no"
"5217",39,1601,23,201,2,-1,0,"no"
"14577",51,509,15,121,4,-1,0,"no"
"37062",42,-580,13,172,1,-1,0,"no"
"41710",37,604,7,371,1,495,1,"yes"
"36454",40,4136,11,508,3,173,5,"no"
"4787",32,-457,21,288,1,-1,0,"no"
"16551",47,31,24,63,4,-1,0,"no"
"4364",52,2231,19,470,4,-1,0,"no"
"9479",55,653,6,800,1,-1,0,"no"
"10554",37,7208,16,117,1,-1,0,"no"
"11473",38,62,19,212,1,-1,0,"no"
"23365",32,616,27,118,7,-1,0,"no"
"10892",52,517,17,180,1,-1,0,"no"
"18510",54,812,31,83,6,-1,0,"no"
"31164",27,1187,26,232,1,101,1,"yes"
"9042",45,0,5,65,2,-1,0,"no"
"32088",58,0,14,101,5,-1,0,"no"
"42387",22,691,30,260,5,103,1,"yes"
"1603",39,813,8,117,2,-1,0,"no"
"30511",44,184,5,653,3,8,2,"no"
"25274",40,2854,18,354,2,169,1,"no"
"21981",50,242,20,69,4,-1,0,"no"
"24272",44,275,17,1077,1,-1,0,"yes"
"1171",41,191,8,67,1,-1,0,"no"
"43646",60,182,6,141,1,10,10,"no"
"15356",26,-384,18,143,1,-1,0,"no"
"44579",36,-280,17,6,1,-1,0,"no"
"3202",52,5006,15,112,1,-1,0,"no"
"9510",36,561,6,274,2,-1,0,"no"
"43186",26,162,2,185,2,130,8,"no"
"33773",32,228,23,67,3,-1,0,"no"
"33161",43,101,20,131,2,349,3,"no"
"17041",34,654,25,152,1,-1,0,"no"
"36738",37,-251,12,146,3,370,1,"no"
"39951",56,0,2,71,3,-1,0,"no"
"10362",42,1456,12,56,1,-1,0,"no"
"4386",48,479,20,148,5,-1,0,"no"
"16267",41,-98,23,244,1,-1,0,"no"
"18634",51,833,31,77,3,-1,0,"no"
"31232",27,1177,3,133,1,-1,0,"no"
"12486",26,-70,1,1992,2,-1,0,"no"
"28968",47,129,2,110,2,222,2,"no"
"31779",35,458,8,2129,1,322,3,"no"
"14880",47,-4,16,77,1,-1,0,"no"
"43091",39,1176,22,327,1,-1,0,"no"
"13168",59,3540,8,165,1,-1,0,"no"
"8292",35,2387,2,289,2,-1,0,"no"
"32150",34,0,15,125,2,-1,0,"no"
"34094",43,775,30,488,1,-1,0,"no"
"6727",29,80,28,678,1,-1,0,"no"
"14449",53,-162,14,81,6,-1,0,"no"
"20261",36,4123,11,146,2,-1,0,"no"
"34131",46,3914,30,247,1,-1,0,"no"
"17932",43,54,30,62,2,-1,0,"no"
"3993",56,8318,16,428,2,-1,0,"no"
"28520",31,0,29,120,2,160,2,"no"
"20618",49,553,12,645,8,-1,0,"yes"
"32623",32,329,17,237,1,-1,0,"no"
"23547",34,1,28,535,2,-1,0,"yes"
"25261",59,124,18,531,3,134,7,"no"
"13821",46,445,10,292,1,-1,0,"no"
"12918",46,3969,7,46,5,-1,0,"no"
"27001",39,1968,21,648,1,-1,0,"yes"
"10261",55,10957,11,514,4,-1,0,"no"
"28938",45,441,2,535,1,-1,0,"no"
"5043",30,702,21,573,1,-1,0,"no"
"41542",67,708,11,96,2,-1,0,"no"
"28237",31,732,29,542,1,241,1,"no"
"43696",27,168,13,271,1,182,2,"no"
"39644",60,3461,26,94,2,112,2,"no"
"37161",34,2764,13,158,1,357,1,"no"
"13290",39,7711,8,289,1,-1,0,"no"
"11392",58,0,19,573,1,-1,0,"no"
"23229",59,0,27,87,4,-1,0,"no"
"18283",43,352,31,165,4,-1,0,"no"
"35066",32,25,6,28,2,345,3,"no"
"6622",26,265,28,593,1,-1,0,"no"
"885",37,45,7,204,1,-1,0,"no"
"17228",40,-496,28,22,2,-1,0,"no"
"44819",37,529,16,234,1,149,2,"no"
"31710",29,1457,7,89,1,314,1,"no"
"3600",33,175,15,392,2,-1,0,"no"
"26853",33,1782,20,437,4,-1,0,"no"
"19381",32,1068,6,175,4,-1,0,"no"
"27278",33,920,21,58,1,122,4,"no"
"10380",44,0,12,72,1,-1,0,"no"
"25563",32,3136,19,820,1,-1,0,"yes"
"20054",33,862,8,166,3,-1,0,"no"
"7949",36,80,30,251,3,-1,0,"no"
"28752",42,936,30,931,1,-1,0,"yes"
"30311",47,289,5,210,1,-1,0,"no"
"10042",35,406,11,126,12,-1,0,"no"
"5332",32,390,23,85,1,-1,0,"no"
"45072",27,771,21,181,1,302,3,"yes"
"22051",46,123,20,381,3,-1,0,"no"
"17435",40,30,28,609,6,-1,0,"no"
"35111",36,152,6,467,2,-1,0,"no"
"14357",37,41,14,388,3,-1,0,"no"
"10087",36,161,11,196,2,-1,0,"no"
"29270",26,494,2,237,1,-1,0,"no"
"9868",37,1021,9,173,1,-1,0,"no"
"40648",20,292,5,385,2,93,1,"yes"
"39519",39,1179,25,284,1,-1,0,"yes"
"42140",40,1508,3,177,2,85,3,"no"
"7384",41,-252,29,166,5,-1,0,"no"
"39044",37,117,18,125,3,350,4,"no"
"7414",43,-3372,29,386,2,-1,0,"no"
"33652",35,257,20,307,4,-1,0,"no"
"35023",23,834,6,283,3,-1,0,"no"
"11774",44,10984,20,258,18,-1,0,"no"
"17067",31,0,25,266,6,-1,0,"no"
"39238",35,9336,18,311,2,-1,0,"no"
"6932",39,22,28,121,3,-1,0,"no"
"34906",33,680,6,265,1,-1,0,"no"
"1186",35,1094,8,207,1,-1,0,"no"
"44071",31,3511,2,667,1,-1,0,"yes"
"19653",46,22,7,414,4,-1,0,"no"
"26648",33,3713,20,175,1,-1,0,"no"
"27163",39,0,21,83,1,-1,0,"no"
"38829",36,145,18,450,2,304,2,"no"
"43749",41,1,18,327,2,361,3,"yes"
"13427",44,266,9,72,1,-1,0,"no"
"44345",30,8,30,76,2,150,1,"no"
"15270",55,0,17,1303,2,-1,0,"yes"
"22213",50,1501,21,946,4,-1,0,"yes"
"7968",43,777,2,130,2,-1,0,"no"
"42589",30,3185,30,158,3,-1,0,"no"
"28965",53,-264,2,150,1,-1,0,"no"
"3775",35,-613,16,754,1,-1,0,"no"
"12934",33,1326,7,164,2,-1,0,"no"
"4051",44,-14,19,179,4,-1,0,"no"
"5400",46,295,23,141,6,-1,0,"no"
"14219",31,916,11,172,2,-1,0,"no"
"25595",45,1309,19,298,1,170,2,"no"
"13225",52,414,8,424,1,-1,0,"no"
"33252",34,355,20,51,3,-1,0,"no"
"1472",51,751,8,261,5,-1,0,"no"
"1668",41,121,9,390,2,-1,0,"no"
"33415",73,3203,20,148,1,-1,0,"yes"
"16719",43,0,24,229,2,-1,0,"no"
"22249",37,21,21,50,12,-1,0,"no"
"33864",47,3940,30,211,1,87,1,"no"
"32178",31,0,15,185,2,-1,0,"no"
"22730",58,0,25,176,5,-1,0,"no"
"18663",53,-187,31,27,2,-1,0,"no"
"34776",33,4835,6,362,2,-1,0,"no"
"28462",31,1015,29,100,1,-1,0,"no"
"9234",39,3583,5,97,2,-1,0,"no"
"25898",50,4012,19,690,3,-1,0,"no"
"12915",31,49,7,234,1,-1,0,"no"
"6137",52,876,27,227,3,-1,0,"no"
"408",46,1927,6,241,3,-1,0,"no"
"14271",29,10,14,135,3,-1,0,"no"
"12480",38,-585,1,196,4,-1,0,"no"
"23348",55,120,27,43,3,-1,0,"no"
"5687",35,1098,26,19,17,-1,0,"no"
"10533",30,44,16,108,2,-1,0,"no"
"11336",32,607,18,1060,5,-1,0,"yes"
"42428",42,684,7,163,1,186,1,"no"
"32107",43,2557,15,165,2,327,3,"yes"
"18929",47,636,4,416,2,-1,0,"no"
"11206",38,722,18,65,1,-1,0,"no"
"33545",39,2298,20,13,2,319,18,"no"
"43111",29,805,23,132,1,103,7,"yes"
"7093",50,1328,29,140,1,-1,0,"no"
"21370",32,2870,18,91,4,-1,0,"no"
"7622",42,1767,30,283,1,-1,0,"no"
"40679",62,4829,6,116,1,-1,0,"no"
"30831",49,474,9,152,3,221,1,"no"
"3102",30,1480,14,360,2,-1,0,"no"
"22632",33,0,22,135,3,-1,0,"no"
"34551",57,0,5,127,1,363,4,"no"
"10983",48,720,17,277,2,-1,0,"no"
"25975",52,6933,19,273,2,-1,0,"no"
"3373",35,6,15,136,1,-1,0,"no"
"41380",62,816,1,28,2,-1,0,"no"
"36125",36,1253,11,135,2,-1,0,"no"
"31303",27,464,10,103,1,-1,0,"no"
"21856",37,0,20,179,2,-1,0,"no"
"43281",27,948,12,121,2,207,1,"no"
"26880",30,321,20,738,2,-1,0,"no"
"34772",24,1857,6,473,4,-1,0,"no"
"36278",59,0,11,89,1,-1,0,"no"
"44792",74,1843,15,251,2,184,3,"yes"
"24990",31,20,18,52,1,-1,0,"no"
"26795",40,1527,20,317,2,-1,0,"no"
"20286",38,410,11,63,6,-1,0,"no"
"39888",25,4578,2,100,1,-1,0,"no"
"13617",29,-223,9,208,1,-1,0,"no"
"29504",26,159,3,589,1,-1,0,"no"
"30998",41,819,9,244,3,-1,0,"no"
"31841",36,536,8,274,3,-1,0,"yes"
"23996",36,35,29,493,2,-1,0,"no"
"44893",89,0,27,157,5,-1,0,"no"
"39880",33,1117,2,417,1,-1,0,"yes"
"33496",48,-110,20,97,2,321,2,"no"
"25323",35,1055,18,150,2,-1,0,"yes"
"32655",30,5,17,840,3,-1,0,"yes"
"511",58,5435,6,118,1,-1,0,"no"
"19179",46,940,5,1227,2,-1,0,"yes"
"39625",32,410,26,252,2,-1,0,"no"
"33007",35,1935,17,97,2,318,2,"no"
"17588",50,1772,29,206,4,-1,0,"no"
"17247",59,0,28,40,2,-1,0,"no"
"40569",34,5973,13,326,3,-1,0,"no"
"3260",43,960,15,436,1,-1,0,"no"
"12732",37,555,7,104,2,-1,0,"no"
"39075",30,163,18,149,1,362,8,"no"
"2055",44,304,12,129,2,-1,0,"no"
"21883",32,0,20,162,4,-1,0,"no"
"28640",31,1724,29,152,2,254,1,"no"
"40494",29,4331,7,611,1,-1,0,"no"
"4852",35,35368,21,63,1,-1,0,"no"
"42782",31,2017,28,167,1,286,5,"no"
"6884",43,-504,28,136,1,-1,0,"no"
"5593",31,489,23,204,4,-1,0,"no"
"19950",59,0,8,124,4,-1,0,"no"
"3320",49,3018,15,93,1,-1,0,"no"
"43544",46,1723,26,102,3,192,4,"no"
"6981",32,1307,28,267,2,-1,0,"no"
"17396",35,1508,28,339,8,-1,0,"no"
"44339",61,264,29,270,1,178,1,"yes"
"20870",50,400,13,343,2,-1,0,"no"
"25283",44,-236,18,218,2,113,7,"no"
"12445",41,138,1,136,3,-1,0,"no"
"44350",45,4831,30,852,3,182,11,"yes"
"16665",45,0,24,137,1,-1,0,"no"
"12933",38,433,7,116,3,-1,0,"no"
"41617",65,2756,23,1353,2,-1,0,"no"
"5903",34,-566,26,248,2,-1,0,"no"
"23612",32,864,28,17,19,-1,0,"no"
"19405",46,0,6,322,5,-1,0,"no"
"42045",72,0,29,189,3,-1,0,"yes"
"25535",52,424,19,143,1,154,3,"no"
"18653",34,714,31,8,27,-1,0,"no"
"38114",50,111,15,8,6,366,1,"no"
"41830",41,3872,15,231,1,-1,0,"no"
"38051",41,315,14,28,5,-1,0,"no"
"42152",29,2,4,85,1,142,1,"no"
"10709",51,-192,16,176,3,-1,0,"no"
"132",32,217,5,345,1,-1,0,"no"
"2575",41,356,13,93,2,-1,0,"no"
"9687",32,-1272,6,606,5,-1,0,"no"
"5815",40,277,26,228,2,-1,0,"no"
"26300",59,11,20,318,2,-1,0,"no"
"22238",45,0,21,144,2,-1,0,"no"
"10365",38,556,12,113,1,-1,0,"no"
"43531",42,1216,23,296,1,521,1,"yes"
"16905",30,3,25,51,1,-1,0,"no"
"13925",41,54,10,121,1,-1,0,"no"
"32042",66,3473,14,441,2,-1,0,"no"
"650",41,-366,6,29,3,-1,0,"no"
"43401",47,70,5,144,4,374,2,"yes"
"9169",38,1222,5,237,2,-1,0,"no"
"39385",39,2266,22,86,1,93,4,"no"
"26883",36,0,20,47,3,-1,0,"no"
"25531",40,12409,19,140,1,99,2,"no"
"10498",39,11787,16,104,4,-1,0,"no"
"21557",50,1759,19,101,2,-1,0,"no"
"4511",37,5432,20,774,1,-1,0,"no"
"39825",58,1727,1,336,2,-1,0,"no"
"32586",32,294,17,1095,1,274,5,"yes"
"22149",34,0,21,121,2,-1,0,"no"
"18788",26,-14,31,9,31,-1,0,"no"
"43195",90,712,3,557,1,-1,0,"yes"
"44565",34,524,13,9,1,-1,0,"no"
"6877",29,22008,28,139,2,-1,0,"no"
"27247",32,3595,21,171,2,-1,0,"no"
"1734",26,302,9,210,1,-1,0,"no"
"18309",47,4567,31,921,4,-1,0,"no"
"33734",45,5110,22,341,2,-1,0,"yes"
"37531",35,78,13,630,3,371,3,"no"
"31652",30,10152,6,1108,2,270,1,"no"
"5976",33,403,26,114,2,-1,0,"no"
"466",57,1640,6,204,4,-1,0,"no"
"31154",28,3611,26,141,2,-1,0,"yes"
"29885",27,77,4,253,1,-1,0,"no"
"12399",56,0,27,291,2,-1,0,"no"
"4734",30,659,20,241,3,-1,0,"no"
"31507",32,471,2,243,3,-1,0,"yes"
"20921",51,427,13,233,8,-1,0,"no"
"40571",27,2489,15,323,2,163,2,"yes"
"39506",36,1054,25,214,1,-1,0,"no"
"17337",32,273,28,231,10,-1,0,"no"
"34056",30,364,30,306,2,-1,0,"yes"
"41227",39,3252,21,298,1,-1,0,"no"
"1567",51,202,8,200,2,-1,0,"no"
"8610",57,910,3,183,2,-1,0,"no"
"12040",55,1276,20,8,12,-1,0,"no"
"31714",50,1716,7,272,1,-1,0,"no"
"12539",33,285,3,267,1,-1,0,"no"
"24189",58,-942,17,131,1,-1,0,"no"
"31178",25,760,27,58,2,-1,0,"no"
"44984",35,172,11,4,1,381,2,"no"
"35099",46,-1400,6,309,3,355,4,"no"
"31166",43,477,27,476,2,-1,0,"no"
"34707",42,96,5,238,3,340,2,"no"
"38742",56,6503,18,27,6,-1,0,"no"
"31392",53,2245,24,125,2,-1,0,"no"
"39488",24,167,25,288,1,96,2,"yes"
"20385",53,1301,11,164,1,-1,0,"no"
"1672",46,332,9,772,1,-1,0,"yes"
"15037",26,4146,17,628,1,-1,0,"no"
"36565",32,1176,12,104,5,-1,0,"no"
"29110",27,1411,2,92,1,-1,0,"no"
"4944",39,855,21,786,2,-1,0,"no"
"6151",34,-106,27,237,1,-1,0,"no"
"10233",54,3671,11,67,3,-1,0,"no"
"20903",42,17,13,175,6,-1,0,"no"
"44739",80,8304,8,606,3,91,13,"yes"
"5722",48,145,26,14,38,-1,0,"no"
"6629",44,2083,28,124,1,-1,0,"no"
"33887",58,1425,30,224,1,-1,0,"yes"
"38184",49,400,15,64,1,-1,0,"no"
"14117",50,0,11,717,2,-1,0,"no"
"30000",40,6322,4,459,1,272,1,"no"
"13228",54,175,8,1027,1,-1,0,"no"
"12798",34,-2,7,199,1,-1,0,"no"
"754",55,383,6,343,3,-1,0,"no"
"38180",25,543,15,302,1,-1,0,"no"
"9874",60,4895,9,313,1,-1,0,"no"
"39726",39,437,27,186,2,-1,0,"no"
"14060",38,114,11,117,3,-1,0,"no"
"22850",40,24450,25,73,2,-1,0,"no"
"2511",47,521,13,262,1,-1,0,"no"
"18664",39,572,31,153,20,-1,0,"no"
"40716",25,6400,7,100,1,-1,0,"no"
"29593",34,1190,3,18,7,-1,0,"no"
"40947",43,5805,13,111,5,-1,0,"no"
"4796",39,151,21,692,1,-1,0,"no"
"20939",38,120,13,449,4,-1,0,"no"
"7339",49,3112,29,410,3,-1,0,"no"
"40314",30,2,16,102,1,85,1,"no"
"5015",28,2034,21,196,1,-1,0,"no"
"33950",34,-32,30,246,2,-1,0,"yes"
"30441",54,0,5,744,3,-1,0,"yes"
"13964",37,859,10,154,4,-1,0,"no"
"17993",38,1149,30,41,2,-1,0,"no"
"32617",30,-43,17,79,1,325,2,"no"
"12017",50,537,20,11,15,-1,0,"no"
"39590",58,928,26,304,1,-1,0,"no"
"5936",40,104,26,470,2,-1,0,"no"
"25519",57,604,19,187,1,-1,0,"no"
"32815",44,-372,17,211,3,-1,0,"no"
"3642",58,2547,15,174,4,-1,0,"no"
"34180",57,350,4,87,3,-1,0,"no"
"3076",49,21,14,248,1,-1,0,"no"
"19952",43,9304,8,362,4,-1,0,"no"
"37237",40,2077,13,363,1,173,24,"no"
"18789",35,-215,31,57,34,-1,0,"no"
"31762",35,0,8,519,1,-1,0,"no"
"588",37,358,6,390,3,-1,0,"no"
"27450",59,10054,21,175,3,100,6,"no"
"8492",32,974,3,228,1,-1,0,"no"
"4592",39,2019,20,166,1,-1,0,"no"
"32957",49,1127,17,162,2,281,1,"no"
"38313",24,388,15,193,2,-1,0,"no"
"26642",32,901,20,140,1,-1,0,"no"
"33660",33,6947,20,250,2,-1,0,"no"
"32501",48,191,17,222,1,326,1,"no"
"28573",31,-250,29,207,2,-1,0,"no"
"3671",32,0,16,137,1,-1,0,"no"
"6611",31,0,28,231,2,-1,0,"no"
"41882",30,648,19,54,1,-1,0,"no"
"16912",27,3485,25,282,2,-1,0,"no"
"34395",20,130,4,75,3,-1,0,"no"
"43185",51,0,2,539,2,-1,0,"yes"
"16804",35,0,24,90,6,-1,0,"no"
"21031",51,165,14,313,2,-1,0,"no"
"36920",58,1153,12,206,6,337,6,"no"
"6924",34,504,28,260,2,-1,0,"no"
"33692",37,0,21,146,4,-1,0,"yes"
"18237",40,900,30,84,2,-1,0,"no"
"32784",34,678,17,278,1,-1,0,"no"
"42228",21,123,11,513,1,91,1,"yes"
"9421",50,-294,6,79,3,-1,0,"no"
"41768",54,2216,13,167,1,-1,0,"no"
"38205",30,278,15,148,1,-1,0,"no"
"21692",53,3429,19,280,4,-1,0,"no"
"22298",33,255,21,247,3,-1,0,"no"
"716",41,322,6,87,4,-1,0,"no"
"13893",28,-170,10,720,2,-1,0,"yes"
"36353",34,395,11,150,2,364,8,"no"
"7591",38,226,30,762,3,-1,0,"yes"
"26527",39,1209,20,60,1,-1,0,"no"
"42606",33,6513,11,170,1,343,1,"yes"
"10456",47,2576,12,188,4,-1,0,"no"
"21456",43,0,18,241,5,-1,0,"no"
"44365",26,1873,2,1013,3,276,2,"no"
"28550",36,425,29,202,2,-1,0,"no"
"5634",35,0,23,100,4,-1,0,"no"
"25400",39,3,18,341,1,-1,0,"no"
"34475",42,1272,5,117,1,169,1,"no"
"23744",32,35,28,199,6,-1,0,"no"
"16181",31,1981,22,437,2,-1,0,"no"
"1231",48,177,8,471,1,-1,0,"no"
"26923",37,1560,21,67,1,163,2,"no"
"16169",37,1396,22,199,2,-1,0,"no"
"42575",89,1323,29,207,4,189,1,"no"
"21035",32,972,14,297,4,-1,0,"no"
"29020",39,186,2,171,1,-1,0,"no"
"5160",36,625,21,265,2,-1,0,"no"
"20486",40,12409,12,196,2,-1,0,"no"
"40808",70,1311,11,651,1,-1,0,"yes"
"39329",26,23,18,11,6,367,1,"no"
"44555",50,0,13,120,2,91,6,"no"
"35135",39,1304,7,183,3,-1,0,"no"
"5267",33,463,23,230,1,-1,0,"no"
"16954",41,0,25,286,2,-1,0,"no"
"35166",31,990,7,92,1,-1,0,"no"
"18232",44,742,30,77,5,-1,0,"no"
"25845",45,1009,19,125,2,-1,0,"no"
"34115",49,298,30,264,2,86,3,"no"
"43578",39,5047,29,218,4,-1,0,"yes"
"41049",26,255,14,209,2,106,2,"yes"
